ID,User_id,follower_count,likes,dislikes,effective_love,shares,reposts,comments,score
3232,3232,1534756,91418,62601,28817,7378,681,36374,-279.7799566594881
3233,3233,4764106,538800,19143,519657,3414,1487,29105,-40.4730232595919
3234,3234,3966000,822874,28041,794833,8921,1503,36701,1083.1554384552733
3235,3235,9308662,166129,36003,130126,9562,1856,31499,827.3421626796239
3236,3236,371141,148284,19147,129137,2470,55,22412,-824.3937308709235
3237,3237,1014174,541457,34720,506737,3233,1896,36811,-98.59382274230728
3238,3238,3362632,894945,16199,878746,2165,1025,31872,81.31519414666151
3239,3239,534280,483351,73112,410239,6524,1790,25137,41.174254770465815
3240,3240,8330875,770971,20074,750897,9746,755,49742,1517.416005361301
3241,3241,7335823,174645,73281,101364,8319,1407,30701,306.39803256002
3242,3242,268578,208779,73596,135183,3987,1332,22536,-842.2248848774188
3243,3243,9697106,716968,64726,652242,1152,1707,10888,48.459246112738555
3244,3244,3577366,330394,68295,262099,5596,1960,34529,123.71820738599659
3245,3245,3468434,825214,77246,747968,2618,1556,40167,165.84364338957394
3246,3246,2077733,369148,65680,303468,7422,616,18561,-63.168195459557516
3247,3247,5043993,180655,71177,109478,3802,1492,36166,-394.83226681234765
3248,3248,4390859,136413,9482,126931,9926,1720,14929,306.67885139298005
3249,3249,5105978,291388,25677,265711,2041,345,42168,-332.8038545143721
3250,3250,4848830,993844,79708,914136,1390,176,14947,153.91696225368307
3251,3251,9355136,72226,2767,69459,7445,1014,23814,169.59236668023595
3252,3252,3012828,833984,91041,742943,5709,721,11419,207.13342204408002
3253,3253,5347916,865206,14571,850635,7664,1161,19988,841.0172834927355
3254,3254,3503338,7512,88883,-81371,9026,197,36252,111.21067840012012
3255,3255,2665792,619062,19223,599839,652,5,9614,-442.5353023240433
3256,3256,1672533,576471,92186,484285,2708,1057,20528,-550.0304382900837
3257,3257,1638443,294462,35294,259168,5996,639,13617,-399.21587124112034
3258,3258,8536595,258629,67497,191132,6463,307,46821,490.4320966754805
3259,3259,7119050,264816,46251,218565,8608,230,16978,464.6973807650374
3260,3260,3432727,804182,48175,756007,7048,441,11902,512.1990391472525
3261,3261,9424649,954339,17180,937159,6032,623,42715,1258.6437445584982
3262,3262,8345446,874764,6672,868092,812,1771,7023,159.7464212892998
3263,3263,5475897,733327,75742,657585,4726,1841,17095,380.9246420627062
3264,3264,3397259,101219,99393,1826,9767,650,8808,-114.69713113613342
3265,3265,3235053,53559,13175,40384,970,879,13726,-1285.8258090823235
3266,3266,4850288,103658,81822,21836,2917,1902,34730,-482.29461740428485
3267,3267,4158298,613697,85684,528013,819,282,34741,-297.0558755530131
3268,3268,6982013,849711,83605,766106,4680,1744,21265,606.2102983959855
3269,3269,9467884,434752,40392,394360,3237,72,23806,240.66584879165453
3270,3270,5253572,921738,40413,881325,8733,1221,7265,902.7121274506527
3271,3271,5117692,870969,32360,838609,611,1650,26958,15.842257357797793
3272,3272,7737888,884974,81945,803029,8558,459,44358,1390.1842859437131
3273,3273,3967234,812832,75529,737303,655,877,18591,-384.3351184455832
3274,3274,9399533,798534,91997,706537,753,303,20399,125.62591931856359
3275,3275,9810627,186070,90565,95505,542,1987,47647,-204.39987732840837
3276,3276,5967253,587493,78464,509029,5258,1264,48611,427.7039126564274
3277,3277,5985615,297321,64192,233129,9094,672,29831,453.91407373530876
3278,3278,615947,705064,55536,649528,1887,355,43617,-189.50866974712434
3279,3279,8460130,828519,44116,784403,9730,804,43457,1497.0239963053168
3280,3280,8882778,527113,89609,437504,952,677,12817,-396.1108826749181
3281,3281,3919934,451143,41894,409249,8951,1680,24683,560.2246886028872
3282,3282,4838293,915172,70414,844758,6309,1897,43034,1066.8638984072018
3283,3283,2521778,189305,65007,124298,2137,596,46344,-708.2798562522913
3284,3284,353807,137623,21486,116137,7865,1380,14956,-384.2471676834398
3285,3285,8030751,930754,23690,907064,9683,1819,2430,1396.3821100003192
3286,3286,4629605,954859,57167,897692,6341,245,44387,1063.0987876360507
3287,3287,4404619,576578,98127,478451,9656,1376,1719,455.9073747636216
3288,3288,8307909,959400,42016,917384,783,1698,34441,449.5249030095279
3289,3289,9464877,847046,33288,813758,4747,405,20582,778.6818267894765
3290,3290,7755451,931924,90605,841319,2750,1282,29910,426.79257277883727
3291,3291,7716598,387353,22955,364398,3000,448,13327,-217.15170421267482
3292,3292,3062167,577717,49432,528285,607,23,4601,-567.7314455951503
3293,3293,3956827,787421,52639,734782,7060,119,7200,615.3123363857466
3294,3294,1212034,578109,64467,513642,4213,1498,40889,-64.89734832613514
3295,3295,8175557,901815,56048,845767,2435,131,8069,402.44568394405087
3296,3296,3615704,375379,78839,296540,3040,399,5895,-634.9984805685823
3297,3297,3200644,823934,60809,763125,6421,597,39092,639.4280439545114
3298,3298,2482340,464114,95866,368248,1312,1505,48824,-476.9050005778692
3299,3299,2252255,787724,57039,730685,7453,1444,19865,500.672412845441
3300,3300,1655626,67671,23561,44110,8773,1677,7789,-231.98058735074812
3301,3301,6304664,52199,8296,43903,6766,1198,10069,-290.56313655314307
3302,3302,2181214,213999,50988,163011,6379,750,30831,-276.5381788155726
3303,3303,1564777,674636,66407,608229,8900,1458,29575,604.1294424549552
3304,3304,7994826,349573,24194,325379,8695,481,37904,776.7568040665633
3305,3305,4152068,980587,9040,971547,8771,1134,11373,972.0512575917995
3306,3306,9160840,479973,99542,380431,6745,1829,11335,518.6282491738575
3307,3307,716139,873727,79819,793908,8092,1551,32971,719.5098083431704
3308,3308,7329182,352203,68784,283419,4471,1869,48521,341.42863821681345
3309,3309,6522484,576720,79024,497696,1356,459,1303,-487.9856526379358
3310,3310,2887807,327148,96240,230908,9233,131,29067,438.867512433628
3311,3311,4076264,285968,75091,210877,2677,1575,11242,-712.9406440009238
3312,3312,2452853,910956,17450,893506,7272,1766,31272,914.5405279976952
3313,3313,4070516,766426,78242,688184,5472,390,7598,230.4350455513081
3314,3314,3463958,313406,20137,293269,4447,1169,12799,-483.8697357219699
3315,3315,3983109,600419,72415,528004,147,397,4939,-739.1789851035452
3316,3316,4809045,811197,63069,748128,127,510,45037,-61.12698025967409
3317,3317,4300158,874735,2971,871764,9769,619,19002,1111.611575461054
3318,3318,31300,421024,31910,389114,3451,1750,21562,-499.9794718943046
3319,3319,7449630,758957,18878,740079,9870,841,1006,973.1161581659425
3320,3320,3568650,60957,19400,41557,223,947,47747,-1035.5430778872894
3321,3321,9803168,657267,75577,581690,4137,232,25370,551.8727957602354
3322,3322,8958302,773112,37182,735930,7640,1646,46107,1321.1370588543787
3323,3323,1942019,468549,14481,454068,6759,488,13157,-0.9218051862623033
3324,3324,8237,259248,17169,242079,4652,774,49176,-395.375526980575
3325,3325,6839434,196406,45246,151160,3427,882,10082,-595.0876219890256
3326,3326,1695633,244647,52793,191854,7051,705,6699,-410.77390519112794
3327,3327,5054373,513019,6354,506665,6439,1689,1630,186.13137660272207
3328,3328,8992253,32915,16164,16751,526,1886,47962,-412.1600780089283
3329,3329,5853225,5670,13199,-7529,7989,187,19130,57.17076128524893
3330,3330,2230660,562245,64282,497963,4962,293,30208,59.59412827265849
3331,3331,7659705,757934,16243,741691,9215,1264,49946,1391.2017068326818
3332,3332,2404391,418733,65137,353596,954,1763,39431,-544.7399004067021
3333,3333,4237577,417013,36201,380812,701,1045,28707,-696.9294698489467
3334,3334,5840530,352998,57915,295083,5301,976,11608,-217.97284356498193
3335,3335,8992360,605816,34196,571620,3147,837,46669,388.12961763569643
3336,3336,5742754,913034,55944,857090,6627,1276,7762,627.4392765064084
3337,3337,9632757,488362,45537,442825,8014,875,29744,784.0354535761891
3338,3338,3656466,822521,84136,738385,8276,336,47874,1067.0298392697673
3339,3339,7424265,719128,36414,682714,6843,1914,36343,1067.543209816967
3340,3340,5271436,346641,97204,249437,9216,1844,42055,740.9752414333669
3341,3341,8632852,607928,90264,517664,791,637,42695,-37.97609455907931
3342,3342,4384016,522826,13865,508961,84,1718,34094,-411.43954212895875
3343,3343,8017847,862518,13808,848710,7131,626,6015,846.4109344757311
3344,3344,1969428,527824,85759,442065,2769,352,682,-643.9576481053489
3345,3345,2495650,609735,75783,533952,8503,799,31482,491.17076239776713
3346,3346,9782409,304557,68663,235894,9291,300,37942,940.5552942192926
3347,3347,5610268,496137,91528,404609,3620,473,1369,-353.4116463254811
3348,3348,2123009,477699,9848,467851,4541,298,34200,-6.012733474499321
3349,3349,1543989,34104,41835,-7731,7001,456,7578,-600.5912649011997
3350,3350,6340076,147843,75449,72394,3281,1904,12827,-480.0639991651097
3351,3351,6965299,255132,9681,245451,5189,1846,19483,73.95626271137013
3352,3352,7701336,926403,55423,870980,1458,656,47502,462.3813278532465
3353,3353,2106885,219314,79600,139714,4284,362,48954,-322.41436276031465
3354,3354,9259521,736889,39224,697665,6899,1478,12633,808.8599667839262
3355,3355,8598767,924716,49335,875381,9371,442,23488,1452.180558330441
3356,3356,4476999,223731,83581,140150,6772,612,32178,-51.09569379115598
3357,3357,4450416,49007,85711,-36704,3405,1095,39008,-710.4476881934231
3358,3358,4614868,722501,50786,671715,5165,557,7401,151.78253180606794
3359,3359,2713885,393229,69462,323767,5991,1785,19364,-45.40780746395583
3360,3360,332135,948837,9845,938992,6691,1425,10447,417.310189382623
3361,3361,6606912,981748,44779,936969,9316,1919,49769,1797.6282219308537
3362,3362,5790982,667095,11967,655128,7026,988,9166,431.83116860014775
3363,3363,2305677,558215,69510,488705,4476,511,11328,-275.705966632139
3364,3364,2229291,804627,92361,712266,8888,1889,49900,1146.2131714498082
3365,3365,4823472,925542,2544,922998,9135,1291,24968,1163.304239985888
3366,3366,805224,290137,17228,272909,1653,380,28837,-820.425739248766
3367,3367,3514833,977192,26939,950253,739,1269,16355,-149.88673769225824
3368,3368,5017316,406569,9711,396858,5283,1784,11501,27.543107443845273
3369,3369,8064659,489956,47559,442397,1382,1278,4841,-472.6042030430506
3370,3370,6896860,843977,95228,748749,2646,1876,9923,248.80600709191646
3371,3371,1723815,519976,18562,501414,6201,795,22792,-6.635998391297704
3372,3372,248659,742281,22940,719341,2556,489,15039,-362.576426474737
3373,3373,1116648,230022,64690,165332,7557,1200,28842,-209.4994486817331
3374,3374,6735940,91370,60408,30962,2990,1463,13311,-717.498719244799
3375,3375,1086865,18703,24653,-5950,8740,869,1854,-526.4331066071466
3376,3376,9167031,965215,14808,950407,9586,1779,1936,1490.6957485561934
3377,3377,7443300,536123,5263,530860,7508,1102,49067,856.3561852061665
3378,3378,4604714,690809,23382,667427,7148,189,12128,603.9941508897424
3379,3379,4551476,860673,4431,856242,6192,512,10867,560.6233972194249
3380,3380,3860886,832637,52716,779921,5945,654,12012,361.906350617948
3381,3381,7209399,91441,44068,47373,9473,109,28863,558.9277392291357
3382,3382,4177341,955428,90544,864884,3757,410,49513,617.2175417139168
3383,3383,8008256,161694,84460,77234,8134,1228,8360,45.582184669455536
3384,3384,8904867,215351,5189,210162,5955,1383,46594,368.78664413051814
3385,3385,5268209,184740,86100,98640,8893,629,17034,96.33774092471872
3386,3386,5020761,248380,12261,236119,3268,1650,29200,-331.4540281911284
3387,3387,9044966,30004,41048,-11044,9666,987,7817,202.4569391688591
3388,3388,7562289,34026,16454,17572,9191,897,10362,96.06922108075506
3389,3389,2619756,601861,96391,505470,3848,1003,48250,-29.6733953734432
3390,3390,7926216,223943,47695,176248,7108,30,21617,408.9460555804114
3391,3391,1666904,820100,68366,751734,4416,568,6221,-74.33185291141204
3392,3392,1822243,824943,67679,757264,180,927,37277,-395.1041572877499
3393,3393,5501340,556912,50255,506657,4779,53,3541,128.12055087202134
3394,3394,4121519,771827,70398,701429,3794,1094,28965,119.17804402329197
3395,3395,5669606,770038,74220,695818,799,387,14869,-226.7118502875422
3396,3396,7915391,801188,60279,740909,7383,1510,35049,1064.0988367184555
3397,3397,3624271,383136,46498,336638,3876,1755,42987,-43.10474466202285
3398,3398,7770816,246496,75635,170861,773,10,39639,-301.280788797461
3399,3399,8256128,756491,1495,754996,2186,1967,32179,554.4184618829862
3400,3400,1251063,602249,51772,550477,9914,266,15006,606.5848436186126
3401,3401,3713141,356450,13917,342533,7310,930,3500,-106.90509216904232
3402,3402,4557323,785182,77686,707496,6777,590,44300,768.2440815826536
3403,3403,8167497,881613,58632,822981,6638,1482,36379,1082.4981319575165
3404,3404,941805,291376,82773,208603,9722,1209,42495,266.6804813698262
3405,3405,78007,946195,80895,865300,4064,1946,40072,446.74892810915327
3406,3406,5131441,600789,9203,591586,6128,1364,9780,229.54854584700018
3407,3407,7648812,51926,19828,32098,4646,40,27914,-71.84696918858171
3408,3408,7943810,37126,95377,-58251,6068,1948,30430,56.59774564088742
3409,3409,7233493,651247,61135,590112,8906,1970,38744,1283.420946664185
3410,3410,7994810,934690,72777,861913,1940,1621,29949,447.1552693488871
3411,3411,8766013,609103,54787,554316,5409,727,305,226.19212738920828
3412,3412,8231822,393142,51529,341613,785,643,7843,-622.9282152541136
3413,3413,4232707,526114,53946,472168,91,1953,31686,-372.7859543828721
3414,3414,6885489,250027,15768,234259,2044,954,27594,-515.2506872249317
3415,3415,9125258,438761,4480,434281,1998,1617,48381,193.16487515848792
3416,3416,4676727,891986,50774,841212,3547,1062,37922,379.37497789610893
3417,3417,5257592,843087,79702,763385,8716,1596,40259,1171.3444710885549
3418,3418,8297241,887653,31482,856171,9144,169,31373,1565.4024534000646
3419,3419,1357939,503336,85998,417338,7586,1210,15799,-8.980819607905023
3420,3420,3510428,995776,36212,959564,6626,1100,44597,937.4475523528083
3421,3421,2063577,988479,8784,979695,471,1137,18409,-248.10545379229137
3422,3422,675029,281248,11939,269309,8807,311,46736,362.7150790419222
3423,3423,2098290,893191,23155,870036,4564,430,23703,331.7996412701568
3424,3424,319438,218466,34400,184066,3103,870,13498,-1018.8113161744566
3425,3425,2436954,887415,85848,801567,5161,382,6096,199.65017046283867
3426,3426,950764,692221,43327,648894,2597,1176,29361,-320.8384338420686
3427,3427,4745242,821327,68337,752990,5417,27,10709,548.4648336698604
3428,3428,716182,189950,79955,109995,2381,125,37027,-730.6309316022611
3429,3429,6267,33801,55578,-21777,7255,535,18674,-604.0626861575669
3430,3430,2466326,888498,79311,809187,3562,1445,36618,234.12073921913375
3431,3431,3973057,918737,58536,860201,9977,1707,43793,1452.570889882892
3432,3432,8112163,393531,60441,333090,6814,1921,10620,438.60144690792976
3433,3433,736180,689495,69561,619934,3267,1427,46126,-68.61748156601624
3434,3434,3766176,941517,281,941236,5854,158,33149,919.325473117941
3435,3435,2375646,566970,58139,508831,1799,1428,38963,-363.6685038239387
3436,3436,2758635,948965,60117,888848,2120,634,30591,71.84657204220511
3437,3437,4712020,666484,49567,616917,5502,279,12906,288.134688070901
3438,3438,5360912,165880,66355,99525,3155,1818,26412,-443.6025918105427
3439,3439,7848569,894645,48766,845879,8552,83,36724,1536.1717673318103
3440,3440,8180581,460245,69151,391094,7517,1908,42229,913.8871799073434
3441,3441,7525722,895627,16312,879315,2010,1818,26428,495.08369577087035
3442,3442,2990243,635347,84145,551202,9831,669,45939,892.9522896469305
3443,3443,8824963,797502,62310,735192,3204,219,15704,452.0121028543736
3444,3444,1572778,839078,39378,799700,3680,1722,7748,-9.669846351988486
3445,3445,352488,892456,9748,882708,4261,116,13262,216.33374005513008
3446,3446,2872709,955617,25667,929950,258,536,20742,-201.6334880260247
3447,3447,2454352,956229,77254,878975,8216,603,35745,943.7394211950595
3448,3448,9027864,853126,95418,757708,7735,1271,41263,1216.0538707024107
3449,3449,4660288,905349,47055,858294,3103,1762,25317,385.3400759372538
3450,3450,735478,204722,50945,153777,2716,1354,9600,-1086.0438989162215
3451,3451,5839375,734557,69069,665488,1432,722,13007,-269.918493811768
3452,3452,4684747,413487,68991,344496,4902,491,10948,-224.22751412670584
3453,3453,5501120,674262,24335,649927,578,1933,34871,18.99001376828836
3454,3454,1696300,599132,35541,563591,6208,1991,446,128.75887442545823
3455,3455,1436928,125531,66034,59497,3212,587,18575,-982.5148450554185
3456,3456,5447264,3409,45741,-42332,8289,887,22936,-125.36437502410402
3457,3457,5312164,161246,67386,93860,8409,1812,46527,470.64191198718174
3458,3458,2080416,750766,31291,719475,8708,696,26161,679.4122463569264
3459,3459,8078363,481033,46779,434254,1369,1444,23551,-264.58179646237056
3460,3460,1218188,523613,73672,449941,2542,1383,20254,-606.2714663894618
3461,3461,5873999,39992,5269,34723,8487,114,25585,278.98354815830544
3462,3462,8907009,708487,47155,661332,4679,532,30041,598.0672052071756
3463,3463,627827,605023,6253,598770,10,1193,16137,-891.4288083649691
3464,3464,1432427,190344,67690,122654,9984,769,22904,43.404689492984595
3465,3465,4741310,221637,11179,210458,4614,1482,36940,-175.59555587754602
3466,3466,5739353,583236,90703,492533,3314,56,44889,326.8058077425209
3467,3467,7540209,236082,96274,139808,4359,131,40503,85.62169483730267
3468,3468,4056288,927965,92135,835830,6526,139,10558,693.3114341878011
3469,3469,985713,711692,64314,647378,1609,818,13858,-609.1274190384584
3470,3470,7095402,273322,95898,177424,4093,1269,17779,-359.73534234197
3471,3471,9207814,117401,49075,68326,3812,1419,34951,-185.82327786118816
3472,3472,2866386,855237,49991,805246,9610,777,25520,944.8199183695971
3473,3473,5463943,890266,30102,860164,5901,53,11219,786.1435820134658
3474,3474,3892397,87308,10241,77067,9116,1506,41257,278.6523085605734
3475,3475,5807464,591177,68307,522870,4504,1900,28369,350.2320644599477
3476,3476,9760429,1631,79024,-77393,3174,1188,42398,-382.036356720389
3477,3477,7205802,641017,46594,594423,4613,651,35556,414.7623708321109
3478,3478,8364765,91701,27698,64003,4769,1855,33710,36.127458589777575
3479,3479,6692030,736584,12905,723679,321,1666,21587,-101.05446864975023
3480,3480,8032811,339823,5072,334751,3561,1064,13086,-243.8138276603275
3481,3481,841957,747986,37122,710864,1794,1571,38199,-190.51226495312045
3482,3482,4463134,334966,67883,267083,6586,411,1896,-162.2110270884929
3483,3483,1266240,322592,7442,315150,2850,1419,41834,-504.0676546743077
3484,3484,4344294,546034,94337,451697,4245,1089,5881,-332.2350242003512
3485,3485,9668868,183588,42699,140889,807,1282,38204,-480.2017159333515
3486,3486,7029936,398392,33427,364965,4493,258,39756,274.6330419078454
3487,3487,7846355,651305,66359,584946,3334,166,19952,286.4178740366616
3488,3488,2480286,57103,96806,-39703,8459,1305,36670,-146.01605930778473
3489,3489,6503351,239709,87613,152096,8358,1216,36245,334.4576891701265
3490,3490,8390519,256428,57161,199267,8651,1621,25349,557.7250125993587
3491,3491,1443124,17454,6348,11106,2196,1679,39372,-891.4208155052087
3492,3492,8636209,806450,70336,736114,7914,473,227,845.4214637594007
3493,3493,6821600,685809,61158,624651,2995,404,23451,150.13437917433149
3494,3494,2804502,367073,27155,339918,557,129,22394,-705.1241265478462
3495,3495,8273727,81548,55830,25718,8397,950,18885,126.06531469743302
3496,3496,8846966,215555,37961,177594,1084,538,13563,-656.5699211157228
3497,3497,6257032,832915,33474,799441,7417,509,36819,1035.2998607106017
3498,3498,5037268,706871,91001,615870,3815,940,16804,-38.972803180900804
3499,3499,9460529,17858,87324,-69466,7857,117,619,68.05182532957726
3500,3500,8196278,201459,89288,112171,9708,197,22002,627.7219749894622
3501,3501,1834461,95894,27500,68394,7870,1343,10380,-391.4349236275396
3502,3502,6070472,474870,11285,463585,4411,325,13586,32.23642890183047
3503,3503,4763988,442344,90483,351861,8286,1760,1438,263.34936818054484
3504,3504,6556785,933585,78140,855445,5237,404,3806,531.589897612811
3505,3505,2767752,160217,60546,99671,2223,1653,37038,-721.1686164472734
3506,3506,9358560,740426,16937,723489,7828,128,19468,1199.0551140931268
3507,3507,3034002,493783,45130,448653,6718,912,45768,307.03298176488784
3508,3508,2956978,139160,92727,46433,7045,80,31982,-29.200843801966137
3509,3509,5901983,64883,39500,25383,1593,132,41320,-544.3141751143395
3510,3510,8670403,544332,57336,486996,5653,431,48305,714.8972724005654
3511,3511,7544147,743874,53228,690646,136,775,11612,-322.6070976780006
3512,3512,3553476,90665,35377,55288,8678,500,22147,-22.203674116419375
3513,3513,8994306,607460,78717,528743,7499,1850,13131,820.1135844075158
3514,3514,140532,382105,87603,294502,8118,1367,13885,-160.56485613214568
3515,3515,6150711,112289,26241,86048,96,400,47739,-714.7728638594829
3516,3516,3406137,296667,74142,222525,1883,853,33760,-727.6030010548702
3517,3517,7949885,426513,33310,393203,324,618,37528,-347.96448366056734
3518,3518,7891423,817470,1613,815857,4216,1912,29956,832.8832339103565
3519,3519,4113808,743071,40048,703023,5808,496,14235,328.32564489170113
3520,3520,5407271,752917,53712,699205,7163,465,17506,643.4613601897114
3521,3521,9024518,725584,76703,648881,1893,1627,27004,226.74719713751955
3522,3522,3730933,24823,58898,-34075,2310,349,14688,-1025.6242486136007
3523,3523,8864856,575344,26385,548959,5074,1588,18746,441.67661319473706
3524,3524,8539252,210906,41380,169526,5052,1061,1665,-313.93708164184534
3525,3525,2994212,667138,30954,636184,329,403,37330,-336.250858285643
3526,3526,5793212,180003,88900,91103,5978,1566,29222,-107.25820196333498
3527,3527,3945772,127413,56439,70974,1965,1497,19547,-934.5160982719094
3528,3528,1364912,811331,48184,763147,7103,1728,33057,657.7211422584277
3529,3529,657461,679564,75052,604512,3715,738,47165,-54.773208388025594
3530,3530,1375606,294216,96398,197818,1302,1918,39721,-676.963213002214
3531,3531,437661,610877,88690,522187,5595,128,12270,-46.180660059264135
3532,3532,7847806,364,6355,-5991,2126,1788,40367,-419.80969776960546
3533,3533,9413466,395330,65389,329941,3582,129,38712,322.2062863986215
3534,3534,1632628,172400,35575,136825,2872,191,33273,-635.6532051529651
3535,3535,3250549,475943,8597,467346,225,210,22273,-606.394848899952
3536,3536,74884,166002,61137,104865,4128,635,35721,-737.8388928291887
3537,3537,2801207,981672,45851,935821,894,444,37039,76.1317727312396
3538,3538,5535076,56293,71962,-15669,7417,1503,17131,-193.15648909848505
3539,3539,4581514,203647,4492,199155,4739,1337,38811,-200.03786904720323
3540,3540,2516971,560019,54565,505454,8615,915,37519,523.0029894360769
3541,3541,6853703,177113,60628,116485,4174,1583,16363,-373.642231697168
3542,3542,9065783,810838,75534,735304,5265,125,2228,669.5113913527251
3543,3543,6520057,772462,44614,727848,8417,555,42021,1143.8661153496464
3544,3544,3968729,799943,32726,767217,7813,728,1228,494.7054203752581
3545,3545,6642662,870459,79510,790949,7383,1900,15383,1007.1483021447907
3546,3546,8414844,889150,99501,789649,7979,1714,11498,1084.4927551964518
3547,3547,1643774,750052,67884,682168,5125,1466,9912,-15.702438198236779
3548,3548,7229325,886840,5900,880940,2228,219,7416,301.4017039531197
3549,3549,4563864,326605,61600,265005,1413,604,20119,-754.6985673175947
3550,3550,4084014,315860,75451,240409,9525,526,45803,581.3869144888082
3551,3551,4515198,608481,65756,542725,7344,421,28548,539.0779508817284
3552,3552,3204782,697058,50962,646096,6465,994,5761,129.83748960094272
3553,3553,212005,264096,58992,205104,4140,1531,21041,-703.5281718028767
3554,3554,3998864,297079,58847,238232,6148,81,42845,257.24418751689984
3555,3555,4489885,453427,97160,356267,8594,1913,8226,434.8343799516768
3556,3556,5951024,683136,77571,605565,9604,94,11538,1006.2479421793082
3557,3557,3385287,835912,89657,746255,3027,371,27118,111.40786770745474
3558,3558,9658978,465376,42647,422729,4882,1075,33771,362.63301906457224
3559,3559,8285296,60464,62188,-1724,597,750,18257,-979.6374423659795
3560,3560,7419786,789350,93019,696331,2257,964,48261,314.88494454633945
3561,3561,6669746,586961,1733,585228,6593,620,35620,648.9389910615688
3562,3562,5560368,577413,94355,483058,8550,647,8288,446.5247606836494
3563,3563,6107817,213793,70219,143574,1915,427,10924,-764.6037418543027
3564,3564,2168429,451492,29291,422201,2154,290,41075,-319.59548057623095
3565,3565,1914844,983669,7981,975688,887,1353,4574,-309.3103821445962
3566,3566,9161112,600715,21928,578787,4701,803,14236,310.78800010740946
3567,3567,7484650,298749,72885,225864,7416,1884,23581,455.4969073920841
3568,3568,1929892,516035,57381,458654,5744,1149,42539,79.990134469566
3569,3569,1284725,757681,85163,672518,1535,299,39779,-179.38487625810933
3570,3570,1241382,919353,83536,835817,9711,1750,33133,1110.4434117052904
3571,3571,1662869,320894,2963,317931,7574,1451,41294,186.7022087151665
3572,3572,8757950,966260,51704,914556,2358,1573,43207,734.9942706200933
3573,3573,9886847,191771,24175,167596,6178,1576,5845,72.46129490683491
3574,3574,2535588,252617,14413,238204,2438,1158,37962,-649.4016227593913
3575,3575,5532074,950213,42843,907370,9631,744,1034,1021.9836512375871
3576,3576,4149515,769473,73165,696308,1644,1198,39443,-72.39125340516357
3577,3577,5905719,674978,98045,576933,6330,1898,46732,855.2916010263571
3578,3578,8513263,589286,10228,579058,1332,325,30186,76.57394511056161
3579,3579,2462622,853498,93220,760278,6359,1211,30271,455.5499556985088
3580,3580,1056477,517915,44620,473295,9655,1697,27079,567.3891260613134
3581,3581,5883027,987018,44466,942552,1094,1635,764,0.35812626573514805
3582,3582,5508535,520913,45739,475174,4971,1949,2724,112.32300531261355
3583,3583,9035503,584784,99562,485222,2201,808,18909,-114.05398509866953
3584,3584,8261200,30154,73572,-43418,3577,1140,31064,-504.5205526457464
3585,3585,3304459,634343,96402,537941,8126,559,21583,448.22375379433527
3586,3586,8643181,976219,77313,898906,722,1575,26939,321.9926343910515
3587,3587,2828088,992017,68407,923610,1775,1924,48899,464.55937974582724
3588,3588,889931,56603,5123,51480,8166,1505,37427,-130.89511785523092
3589,3589,9879123,133835,62481,71354,5406,343,31000,122.02819423486342
3590,3590,2527785,480320,29666,450654,9303,1458,26434,504.890318209347
3591,3591,6932865,154766,81056,73710,1087,1102,30649,-807.553220467572
3592,3592,5207465,53688,82172,-28484,5055,1564,7394,-635.8801551844374
3593,3593,1897832,73249,20731,52518,2597,1,27960,-708.4550990076796
3594,3594,3929837,370256,89740,280516,8391,1949,48225,687.0307032037315
3595,3595,7843903,493961,18430,475531,2452,1327,11912,-220.8757360726401
3596,3596,6797711,367440,52065,315375,6347,155,7767,191.2103066662937
3597,3597,7909822,712232,26520,685712,7792,756,32337,966.7881951521869
3598,3598,4707243,191528,42769,148759,8812,1987,40221,582.9816318545966
3599,3599,4067389,899336,57340,841996,5511,1129,44486,679.186163960134
3600,3600,5687746,705031,53624,651407,6738,1951,48474,1033.461602002314
3601,3601,7324172,683980,19871,664109,6907,1614,30532,854.0355106983301
3602,3602,5780629,932145,5004,927141,1398,885,7877,-29.833167022956243
3603,3603,5986253,595203,33956,561247,1390,25,36826,98.56719174742987
3604,3604,436439,910715,57558,853157,6988,1929,48526,936.7559151259369
3605,3605,7012117,548068,19071,528997,8698,470,16779,752.919277910858
3606,3606,4732594,374452,12479,361973,3991,950,36910,-147.6499643896553
3607,3607,7623415,521714,91624,430090,1761,1250,25971,-263.1115356935314
3608,3608,6293434,431754,67940,363814,3871,511,9533,-252.089723569485
3609,3609,7301980,881288,61578,819710,3706,667,16505,379.3562061179109
3610,3610,3853845,1538,2342,-804,3532,501,17836,-827.494406855295
3611,3611,6600817,490504,81312,409192,4189,651,10891,-152.65725010444797
3612,3612,7401526,312745,88264,224481,378,1101,34411,-653.651741107508
3613,3613,570960,971835,34917,936918,9174,129,38188,1217.7193665566376
3614,3614,294755,910004,91059,818945,8809,689,40805,834.8387509001443
3615,3615,5475575,887389,63167,824222,5105,1611,18210,547.8795200432232
3616,3616,5689852,315837,66082,249755,1130,75,21077,-518.7929712425686
3617,3617,2561880,839057,65971,773086,1396,224,41300,59.770650457546814
3618,3618,9251698,792863,47499,745364,8025,240,23716,1233.215232603789
3619,3619,5348582,354406,61220,293186,133,1839,982,-867.950978428371
3620,3620,5578246,813751,11951,801800,9937,285,4113,1100.983437145692
3621,3621,4930936,1297,69934,-68637,9916,203,21474,202.13685715794125
